person_age,person_gender,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_home_ownership_1,person_home_ownership_2,person_home_ownership_3,person_home_ownership_4,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_status
27,1,0,109207,7,7500,11.01,0.07,6,469,1,0,1,0,0,1,0,0,0,0,0,0
27,1,3,116285,3,7500,9.83,0.06,10,680,0,0,1,0,0,0,0,1,0,0,0,0
31,0,1,120273,7,7500,13.57,0.06,10,570,1,0,1,0,0,1,0,0,0,0,0,0
31,1,0,122149,10,7500,13.22,0.06,5,690,0,0,1,0,0,0,1,0,0,0,0,0
29,0,2,127424,5,7500,11.03,0.06,9,706,0,0,1,0,0,0,0,0,1,0,0,0
29,1,2,124616,7,7500,16.77,0.06,7,715,0,0,1,0,0,0,0,0,0,1,0,1
29,1,0,138861,7,7500,5.99,0.05,8,561,1,0,1,0,0,0,0,1,0,0,0,0
33,1,2,139248,13,7500,11.03,0.05,8,673,0,0,1,0,0,0,0,1,0,0,0,0
27,1,3,70616,2,4800,8.59,0.07,9,659,1,0,0,1,0,0,0,0,1,0,0,0
34,0,1,145199,11,7500,16.29,0.05,5,674,1,0,1,0,0,0,0,1,0,0,0,0
27,1,1,151249,5,7500,11.01,0.05,5,614,0,0,1,0,0,0,1,0,0,0,0,0
29,1,1,70456,7,20475,12.72,0.29,10,692,0,0,0,1,0,0,1,0,0,0,0,0
32,0,3,187017,11,7500,11.59,0.04,5,686,0,0,1,0,0,0,0,0,0,1,0,0
31,1,2,193004,10,7500,11.28,0.04,7,726,0,0,1,0,0,0,0,1,0,0,0,0
29,1,1,70723,11,15900,11.01,0.22,6,665,1,0,0,1,0,0,1,0,0,0,0,0
35,0,2,192636,14,7500,8,0.04,8,576,1,0,1,0,0,0,0,0,1,0,0,0
31,0,0,70577,10,8875,11.01,0.13,6,606,0,0,0,1,0,0,0,0,0,0,1,0
29,0,3,199122,7,7500,10.62,0.04,7,676,1,0,1,0,0,0,1,0,0,0,0,0
33,0,1,70551,12,15000,9.91,0.21,9,673,0,0,0,1,0,0,0,0,0,0,1,0
31,0,2,70692,11,6200,10.65,0.09,6,639,0,0,0,0,1,0,0,0,0,1,0,0
27,1,1,102845,4,7525,11.01,0.07,8,650,0,0,1,0,0,1,0,0,0,0,0,0
35,1,0,49238,12,7550,13.92,0.15,9,660,1,0,1,0,0,0,0,0,1,0,0,0
27,0,0,63112,5,3000,15.96,0.05,6,608,0,0,0,1,0,0,0,1,0,0,0,1
35,1,2,70640,12,6000,12.99,0.08,8,715,1,0,0,1,0,0,0,0,1,0,0,0
28,0,3,22347,6,7600,8.49,0.34,9,655,0,0,1,0,0,0,0,1,0,0,0,1
27,0,2,34485,3,7600,10.99,0.22,7,654,1,0,1,0,0,1,0,0,0,0,0,0
30,0,0,70907,6,5350,9.99,0.08,9,568,1,0,0,1,0,1,0,0,0,0,0,0
34,0,0,70643,11,4000,5.42,0.06,8,650,1,0,0,1,0,0,0,1,0,0,0,0
28,0,1,70675,7,6700,9.99,0.09,5,545,1,0,0,1,0,1,0,0,0,0,0,0
35,0,2,40861,11,7600,15.27,0.19,6,624,0,0,1,0,0,0,0,0,0,0,1,0
27,1,2,40505,1,7600,8,0.19,10,693,0,0,1,0,0,0,0,0,1,0,0,0
27,1,1,70505,9,2800,11.99,0.04,8,626,1,0,0,1,0,0,0,0,0,0,1,0
30,1,2,53783,9,7600,7.74,0.14,8,546,1,0,1,0,0,0,0,0,1,0,0,0
30,1,3,70931,7,3000,5.42,0.04,9,616,1,0,0,1,0,0,0,1,0,0,0,0
27,0,3,55222,3,7600,14.59,0.14,8,462,0,0,1,0,0,0,0,0,1,0,0,1
27,1,2,63757,7,7600,14.17,0.12,8,676,0,0,1,0,0,0,0,1,0,0,0,0
30,0,2,74504,3,7600,11.01,0.1,6,649,1,0,1,0,0,0,0,1,0,0,0,0
28,0,3,70534,6,9600,7.49,0.14,7,682,0,0,0,1,0,0,0,0,0,0,1,0
29,1,3,40558,8,7650,19.29,0.19,6,589,0,0,1,0,0,0,0,1,0,0,0,1
30,1,3,70615,6,6000,5.79,0.08,5,594,1,0,0,0,1,0,0,0,0,1,0,0
31,0,1,70421,13,14500,13.06,0.21,7,669,0,0,0,0,1,0,0,0,1,0,0,0
28,0,0,70653,3,12500,13.43,0.18,8,604,1,0,0,1,0,0,0,0,0,0,1,0
31,1,2,70798,10,3625,6.17,0.05,5,498,1,0,0,1,0,0,1,0,0,0,0,0
28,1,2,37011,6,7700,12.42,0.21,8,682,0,0,1,0,0,0,0,0,1,0,0,0
30,1,2,70406,6,13200,11.01,0.19,10,658,1,0,0,1,0,0,0,0,1,0,0,0
27,1,2,70530,4,3250,11.86,0.05,8,653,1,0,0,1,0,0,0,0,1,0,0,0
34,1,1,70477,11,3000,6.76,0.04,10,627,0,0,0,0,1,0,0,0,1,0,0,0
28,1,1,70589,6,3000,11.01,0.04,8,633,0,0,0,1,0,0,1,0,0,0,0,0
30,1,0,70598,10,9000,13.23,0.13,6,692,0,0,0,1,0,0,0,1,0,0,0,0
27,0,1,70494,3,12000,7.51,0.17,8,703,0,0,0,1,0,0,0,1,0,0,0,0
30,1,1,58936,7,7725,8.94,0.13,5,665,0,0,1,0,0,0,0,0,0,1,0,0
29,1,1,68334,5,7725,13.75,0.11,6,682,0,0,1,0,0,0,1,0,0,0,0,1
30,0,0,70446,3,4000,11.12,0.06,6,622,1,0,0,1,0,0,0,1,0,0,0,0
27,1,2,70306,1,6500,13.98,0.09,8,686,0,0,0,1,0,1,0,0,0,0,0,0
29,0,0,29711,9,7750,13.85,0.26,8,646,0,0,1,0,0,0,0,0,0,0,1,1
28,1,0,70638,1,4000,7.14,0.06,9,609,0,0,0,1,0,0,0,0,0,0,1,0
29,1,3,70850,6,1800,6.76,0.03,8,707,1,0,0,1,0,1,0,0,0,0,0,0
29,1,1,32777,4,7750,14.27,0.24,7,675,0,0,1,0,0,0,0,0,1,0,0,1
34,1,3,32765,7,7750,12.87,0.24,5,700,0,0,1,0,0,1,0,0,0,0,0,0
27,0,2,36136,6,7750,11.86,0.21,5,640,0,0,1,0,0,0,0,0,1,0,0,0
32,0,4,70257,9,8000,13.85,0.11,10,646,1,0,0,0,1,0,0,0,0,0,1,0
30,0,0,36735,9,7750,13.87,0.21,9,673,0,0,1,0,0,0,0,0,0,0,1,1
28,1,0,39161,5,7750,14.22,0.2,5,612,0,0,1,0,0,0,0,0,1,0,0,0
29,0,2,70514,7,14000,7.51,0.2,7,567,1,0,0,1,0,0,0,1,0,0,0,0
31,1,1,50885,7,7750,16.45,0.15,7,679,1,0,1,0,0,0,1,0,0,0,0,0
27,1,3,70872,6,4000,11.14,0.06,10,603,0,0,0,0,1,0,1,0,0,0,0,0
27,1,2,71029,7,1500,11.01,0.02,9,629,1,0,0,1,0,1,0,0,0,0,0,0
29,0,1,34703,6,7800,8.88,0.22,7,666,0,0,1,0,0,0,0,0,0,1,0,0
28,1,1,37574,5,7800,14.35,0.21,10,550,0,0,1,0,0,0,0,0,0,1,0,0
31,1,0,70605,9,14000,12.87,0.2,9,598,0,0,0,0,1,0,0,0,0,0,1,0
29,1,0,71001,6,14000,11.83,0.2,8,665,1,1,0,0,0,0,0,1,0,0,0,0
28,0,2,70858,2,10000,9.32,0.14,10,662,0,0,0,1,0,0,0,0,0,0,1,0
31,1,0,70713,10,6000,9.32,0.08,5,658,0,0,0,1,0,0,0,1,0,0,0,0
29,1,0,49403,4,7800,8.88,0.16,10,642,1,0,1,0,0,0,0,0,1,0,0,0
27,1,3,50208,9,7800,11.14,0.16,7,663,1,0,1,0,0,0,0,0,1,0,0,0
29,0,0,63518,4,8875,7.9,0.14,7,661,0,0,0,1,0,0,1,0,0,0,0,1
27,1,1,70696,9,4000,5.99,0.06,6,654,1,0,0,1,0,0,0,0,1,0,0,0
28,1,4,70923,9,4500,11.12,0.06,7,683,1,0,0,1,0,0,0,0,0,1,0,0
34,0,2,65520,7,7800,14.84,0.12,6,619,0,0,1,0,0,0,0,0,0,0,1,1
30,1,2,70471,4,10500,6.62,0.15,5,626,1,0,0,1,0,0,0,0,0,0,1,0
28,0,1,85000,5,7800,7.9,0.09,8,710,1,0,1,0,0,1,0,0,0,0,0,0
29,1,2,87875,9,7800,11.01,0.09,8,671,1,0,1,0,0,1,0,0,0,0,0,0
32,1,2,112517,12,7800,16.29,0.07,6,688,1,0,1,0,0,0,0,1,0,0,0,0
30,1,2,63868,6,10000,9.63,0.16,8,684,0,0,0,1,0,0,1,0,0,0,0,1
35,0,1,71342,11,11000,7.88,0.15,9,635,1,0,0,1,0,0,0,1,0,0,0,0
28,0,1,57661,6,7875,11.01,0.14,10,679,0,0,1,0,0,0,0,0,1,0,0,0
27,1,2,64182,3,21600,17.27,0.34,9,673,0,0,0,1,0,0,0,0,0,1,0,1
28,1,2,71769,3,4550,8,0.06,8,614,1,1,0,0,0,0,0,1,0,0,0,0
31,0,3,45059,8,7900,11.01,0.18,7,644,0,0,1,0,0,0,0,0,1,0,0,0
27,0,3,45610,3,7900,11.11,0.17,7,550,1,0,1,0,0,0,1,0,0,0,0,0
29,0,1,71502,9,8000,11.14,0.11,6,619,1,0,0,0,1,0,1,0,0,0,0,0
28,0,3,30115,7,7950,15.99,0.26,5,606,0,0,1,0,0,0,0,0,1,0,0,1
28,0,2,42855,5,7950,15.62,0.19,10,694,0,0,1,0,0,1,0,0,0,0,0,1
35,0,0,71547,12,2200,11.99,0.03,6,594,0,0,0,1,0,1,0,0,0,0,0,0
29,1,0,71269,7,11400,10.99,0.16,9,671,0,0,0,1,0,0,0,0,0,0,1,0
31,0,0,16282,10,8000,12.84,0.49,10,623,0,0,1,0,0,0,0,0,0,0,1,1
27,1,2,17036,7,8000,12.18,0.47,5,654,0,0,1,0,0,0,0,0,1,0,0,1
32,1,1,71545,8,7000,13.99,0.1,7,544,1,0,0,0,1,0,0,0,0,1,0,0
27,0,1,22682,3,8000,10.75,0.35,10,639,0,0,1,0,0,0,1,0,0,0,0,1
29,1,0,71629,3,16000,9.88,0.22,6,667,1,0,0,1,0,0,0,0,0,0,1,0
28,0,3,71418,8,5500,6.76,0.08,9,699,1,0,0,1,0,0,0,0,0,0,1,0
27,1,2,71396,5,9800,13.22,0.14,9,635,1,0,0,1,0,0,1,0,0,0,0,0
27,0,1,22518,6,8000,10.25,0.36,10,620,0,0,1,0,0,0,0,0,0,1,0,1
28,0,0,71410,10,8400,13.57,0.12,9,635,1,0,0,1,0,0,0,0,1,0,0,0
33,0,2,24046,10,8000,7.66,0.33,6,586,0,0,1,0,0,0,0,0,1,0,0,1
28,1,0,24766,6,8000,12.42,0.32,8,665,0,0,1,0,0,0,0,0,1,0,0,1
34,1,1,71833,12,5500,7.9,0.08,8,571,1,0,0,0,1,0,1,0,0,0,0,0
33,0,1,71644,9,5500,9.91,0.08,9,630,1,0,0,1,0,0,0,1,0,0,0,0
27,1,3,25020,4,8000,11.89,0.32,10,640,0,0,1,0,0,0,0,0,0,1,0,1
32,1,3,25295,10,8000,8.49,0.32,6,637,0,0,1,0,0,1,0,0,0,0,0,1
29,1,2,26206,4,8000,11.71,0.31,7,583,0,0,1,0,0,0,1,0,0,0,0,1
35,1,3,26350,13,8000,11.14,0.3,6,704,0,0,1,0,0,0,0,0,1,0,0,1
27,1,0,26757,6,8000,10.59,0.3,5,716,0,0,1,0,0,0,0,0,1,0,0,1
28,1,2,71623,6,10000,7.49,0.14,6,652,1,0,0,0,1,0,0,0,1,0,0,0
29,0,0,71501,6,10000,7.49,0.14,7,653,0,0,0,1,0,0,0,0,0,0,1,0
31,0,1,72042,9,14000,11.01,0.19,6,675,1,0,0,1,0,0,0,0,1,0,0,0
27,1,0,71582,6,4000,5.79,0.06,6,649,1,0,0,1,0,0,0,0,1,0,0,0
29,1,2,27268,7,8000,11.01,0.29,7,681,0,0,1,0,0,0,1,0,0,0,0,1
28,1,0,71782,4,14000,10.36,0.2,5,587,0,0,0,1,0,0,0,0,0,0,1,0
27,1,2,29871,5,8000,12.99,0.27,6,658,0,0,1,0,0,0,1,0,0,0,0,1
29,0,2,71685,4,10000,6.91,0.14,5,630,0,0,0,1,0,0,0,1,0,0,0,0
30,1,2,72020,7,10000,7.51,0.14,8,615,1,0,0,1,0,0,0,0,1,0,0,0
27,1,2,71863,5,16000,13.98,0.22,10,655,1,0,0,1,0,0,0,1,0,0,0,0
27,0,3,29799,1,8000,7.29,0.27,7,617,0,0,1,0,0,1,0,0,0,0,0,1
28,0,2,64530,10,5000,7.14,0.08,10,647,0,0,0,1,0,0,1,0,0,0,0,1
27,0,2,29724,5,8000,11.01,0.27,8,644,0,0,1,0,0,0,0,0,0,1,0,1
33,0,2,29695,11,8000,11.12,0.27,9,684,0,0,1,0,0,0,0,0,0,0,1,1
35,1,2,31112,14,8000,7.51,0.26,7,705,0,0,1,0,0,0,0,0,1,0,0,1
27,1,1,71841,5,6000,11.83,0.08,5,700,0,0,0,1,0,0,0,0,1,0,0,0
31,0,0,71757,3,13000,11.14,0.18,7,605,1,0,0,1,0,1,0,0,0,0,0,0
33,1,2,31182,10,8000,11.01,0.26,8,665,0,0,1,0,0,0,1,0,0,0,0,1
28,1,2,30964,5,8000,6.91,0.26,6,685,0,0,1,0,0,0,0,0,1,0,0,1
27,0,1,31014,4,8000,14.84,0.26,7,620,0,0,1,0,0,0,0,0,0,1,0,1
27,1,1,71689,3,24250,11.49,0.34,9,567,1,0,0,0,1,0,0,0,1,0,0,0
35,0,2,32207,14,8000,7.9,0.25,10,679,0,0,1,0,0,0,0,0,0,1,0,1
27,1,2,71937,5,13500,13.22,0.19,9,566,1,0,0,1,0,0,0,0,0,0,1,0
28,0,3,32511,3,8000,11.36,0.25,5,685,0,0,1,0,0,0,0,0,0,0,1,1
27,1,2,72111,3,7000,11.26,0.1,5,644,0,0,0,1,0,0,0,0,1,0,0,0
28,1,2,72213,7,23500,11.01,0.33,10,671,0,0,0,1,0,0,1,0,0,0,0,0
35,0,0,72032,12,5000,8,0.07,5,612,1,0,0,1,0,0,1,0,0,0,0,0
27,1,1,32673,8,8000,10.59,0.24,7,605,0,0,1,0,0,0,0,0,0,1,0,1
35,1,2,32769,11,8000,11.01,0.24,8,601,0,0,1,0,0,0,0,0,0,1,0,0
32,1,1,32852,10,8000,7.51,0.24,10,720,0,0,1,0,0,0,1,0,0,0,0,0
30,0,0,34661,8,8000,10.99,0.23,8,649,0,0,1,0,0,0,0,0,0,1,0,0
33,1,1,72388,10,3000,10.38,0.04,6,603,1,0,0,1,0,0,1,0,0,0,0,0
30,0,1,72619,4,15000,6.54,0.21,8,682,0,0,0,1,0,0,0,1,0,0,0,0
33,1,0,72399,12,11000,11.01,0.15,8,699,1,0,0,1,0,0,0,0,0,0,1,0
32,0,1,72553,8,8000,16.07,0.11,7,605,1,0,0,0,1,0,0,0,0,0,1,0
28,0,1,72613,8,5000,8.59,0.07,7,692,0,0,0,1,0,0,0,0,0,1,0,0
28,0,3,72645,6,6000,10.99,0.08,5,608,1,0,0,1,0,0,0,1,0,0,0,0
28,1,3,72909,7,3000,12.53,0.04,10,604,1,0,0,1,0,0,0,0,1,0,0,0
30,0,2,35655,9,8000,12.73,0.22,10,658,0,0,1,0,0,1,0,0,0,0,0,0
30,1,2,35649,6,8000,13.22,0.22,9,656,1,0,1,0,0,0,0,0,1,0,0,0
32,1,0,37103,12,8000,12.53,0.22,7,665,1,0,1,0,0,0,0,0,1,0,0,0
28,1,3,73288,4,14400,13.49,0.2,7,561,1,0,0,1,0,0,0,0,1,0,0,0
31,0,0,72987,7,7200,6.03,0.1,8,642,1,0,0,1,0,0,0,0,1,0,0,0
28,0,1,37215,5,8000,11.01,0.21,8,598,1,0,1,0,0,0,0,0,1,0,0,0
35,0,3,37247,14,8000,11.01,0.21,6,607,1,0,1,0,0,0,1,0,0,0,0,0
35,0,0,72838,10,16000,15.96,0.22,5,600,0,0,0,1,0,0,0,0,1,0,0,0
29,1,2,73010,1,6000,13.49,0.08,8,678,1,0,0,1,0,0,0,1,0,0,0,0
28,0,1,72853,2,15000,15.96,0.21,9,644,1,0,0,0,1,0,0,0,0,0,1,0
35,1,0,36820,10,8000,20,0.22,7,551,0,0,1,0,0,1,0,0,0,0,0,1
32,1,0,37132,10,8000,7.74,0.22,9,666,0,0,1,0,0,0,0,0,0,0,1,0
30,1,2,36894,10,8000,13.22,0.22,9,676,1,0,1,0,0,0,0,0,0,1,0,0
30,0,0,73131,8,4200,11.01,0.06,5,673,0,0,0,1,0,0,0,1,0,0,0,0
33,1,3,72713,11,12000,6.62,0.17,10,661,1,0,0,0,1,0,1,0,0,0,0,0
28,0,2,72691,5,5000,14.27,0.07,5,601,0,0,0,0,1,0,0,1,0,0,0,0
28,0,0,38244,5,8000,7.29,0.21,10,610,0,0,1,0,0,1,0,0,0,0,0,0
27,0,1,39361,5,8000,9.91,0.2,7,653,0,0,1,0,0,0,0,0,1,0,0,0
27,1,2,65361,0,10000,14.27,0.15,10,664,0,0,0,1,0,0,0,0,0,0,1,1
33,0,3,72721,9,3500,7.9,0.05,9,561,1,0,0,1,0,1,0,0,0,0,0,0
34,0,2,39527,14,8000,17.27,0.2,10,695,1,0,1,0,0,0,1,0,0,0,0,0
35,1,0,73172,15,19600,9.91,0.27,5,659,1,0,0,1,0,0,1,0,0,0,0,0
30,0,3,73031,6,21000,7.9,0.29,5,594,1,0,0,0,1,0,0,1,0,0,0,0
28,1,2,40419,9,8000,14.65,0.2,9,624,0,0,1,0,0,1,0,0,0,0,0,1
30,0,0,73229,11,2500,12.69,0.03,7,582,1,0,0,1,0,1,0,0,0,0,0,0
34,1,1,41675,12,8000,7.9,0.19,7,618,1,0,1,0,0,0,0,0,0,1,0,0
27,1,1,73122,4,4000,9.91,0.05,7,644,0,0,0,1,0,1,0,0,0,0,0,0
29,0,0,72976,6,14125,13.49,0.19,6,661,1,0,0,1,0,0,0,1,0,0,0,0
33,0,1,41995,8,8000,9.99,0.19,5,566,1,0,1,0,0,1,0,0,0,0,0,0
28,1,2,73029,2,8650,8.9,0.12,10,666,1,0,0,1,0,0,0,0,0,0,1,0
32,1,0,35756,8,8000,18.25,0.22,6,684,0,0,1,0,0,0,1,0,0,0,0,1
29,0,2,73027,6,1500,6.03,0.02,9,697,1,0,0,1,0,0,0,1,0,0,0,0
27,1,3,42988,1,8000,14.79,0.19,9,548,1,0,1,0,0,0,0,0,1,0,0,0
34,1,2,42811,10,8000,11.01,0.19,10,552,1,0,1,0,0,1,0,0,0,0,0,0
31,1,2,72982,7,17000,8.9,0.23,8,645,1,0,0,1,0,0,0,0,0,1,0,0
34,0,0,42956,15,8000,6.17,0.19,9,599,1,0,1,0,0,0,0,0,0,1,0,0
32,1,0,72970,11,6000,6.62,0.08,7,682,0,0,0,1,0,0,0,0,1,0,0,0
31,1,2,73158,9,9000,12.69,0.12,8,611,0,0,0,1,0,0,0,1,0,0,0,0
28,1,2,36107,8,8000,13.11,0.22,9,663,0,0,1,0,0,0,0,0,1,0,0,1
27,0,1,42824,5,8000,12.21,0.19,6,533,1,0,1,0,0,0,0,0,1,0,0,0
28,1,1,73200,4,20000,11.71,0.27,5,647,1,0,0,1,0,0,0,0,1,0,0,0
30,1,0,72962,5,16000,11.71,0.22,8,538,1,0,0,1,0,0,0,0,0,1,0,0
29,0,2,72958,9,5000,6.03,0.07,10,630,0,0,0,1,0,0,0,0,0,1,0,0
28,0,1,72916,6,13000,8.9,0.18,10,647,1,0,0,1,0,0,1,0,0,0,0,0
31,0,0,43092,10,8000,11.11,0.19,6,611,1,0,1,0,0,0,0,0,0,0,1,0
29,0,0,36955,4,8000,12.69,0.22,6,666,0,0,1,0,0,0,0,1,0,0,0,1
31,1,2,44234,10,8000,10.65,0.18,6,640,1,0,1,0,0,0,0,0,1,0,0,0
30,0,1,72835,11,8000,7.51,0.11,10,631,0,0,0,1,0,0,0,0,0,0,1,0
28,1,2,72824,4,4000,7.9,0.05,8,615,1,0,0,1,0,0,0,0,0,1,0,0
30,1,2,73022,8,10000,12.69,0.14,5,627,0,0,0,1,0,0,0,0,0,1,0,0
35,1,3,72776,14,4000,6.03,0.05,7,688,0,0,0,1,0,1,0,0,0,0,0,0
31,0,0,44409,9,8000,8.49,0.18,8,565,1,0,1,0,0,0,0,0,0,1,0,0
29,1,0,73029,9,5600,12.42,0.08,10,644,0,0,0,1,0,0,0,0,0,1,0,0
29,1,2,44097,9,8000,11.01,0.18,7,682,0,0,1,0,0,0,0,0,0,0,1,0
30,1,2,44396,6,8000,11.36,0.18,8,596,0,0,1,0,0,0,0,0,0,1,0,0
27,0,0,43853,4,8000,13.92,0.18,9,542,1,0,1,0,0,1,0,0,0,0,0,0
35,1,3,73299,14,9000,12.42,0.12,7,596,1,0,0,1,0,0,0,1,0,0,0,0
28,1,1,44324,5,8000,12.84,0.18,6,531,1,0,1,0,0,0,0,0,1,0,0,0
31,0,3,45029,9,8000,7.49,0.18,6,703,1,0,1,0,0,0,0,0,0,1,0,0
27,1,0,45309,4,8000,13.49,0.18,10,609,1,0,1,0,0,0,1,0,0,0,0,0
27,0,1,38089,6,8000,7.66,0.21,8,670,0,0,1,0,0,1,0,0,0,0,0,1
28,0,2,73040,1,20000,7.9,0.27,7,606,0,0,0,1,0,0,0,1,0,0,0,0
32,0,2,45187,7,8000,8,0.18,6,688,0,0,1,0,0,1,0,0,0,0,0,0
33,0,3,65952,7,32000,15.23,0.49,7,545,0,0,0,1,0,1,0,0,0,0,0,1
35,0,2,45618,13,8000,10.99,0.18,9,574,1,0,1,0,0,0,0,0,1,0,0,0
30,1,0,72913,9,7000,7.49,0.1,8,498,1,0,0,1,0,0,0,1,0,0,0,0
31,1,2,46576,11,8000,10.99,0.17,7,682,0,0,1,0,0,1,0,0,0,0,0,0
29,0,0,72925,3,20000,6.99,0.27,7,684,0,0,0,1,0,0,0,0,0,1,0,0
29,0,1,72837,9,10000,10.99,0.14,10,574,1,0,0,0,1,0,0,0,0,1,0,0
28,0,2,73210,7,7000,15.99,0.1,7,655,1,0,0,0,1,0,1,0,0,0,0,0
35,1,1,39598,16,8000,5.99,0.2,9,679,0,0,1,0,0,0,0,1,0,0,0,1
31,0,0,73187,10,1500,12.99,0.02,10,657,1,0,0,1,0,1,0,0,0,0,0,0
31,1,3,73100,8,7800,10.59,0.11,10,660,1,0,0,1,0,0,0,0,0,0,1,0
35,1,3,46602,12,8000,11.01,0.17,6,645,0,0,1,0,0,0,0,0,0,1,0,0
28,0,3,40144,6,8000,11.01,0.2,7,574,0,0,1,0,0,1,0,0,0,0,0,1
34,1,0,47262,13,8000,11.01,0.17,9,658,1,0,1,0,0,1,0,0,0,0,0,0
30,1,3,40580,10,8000,14.59,0.2,8,559,0,0,1,0,0,1,0,0,0,0,0,1
29,1,3,40976,6,8000,5.79,0.2,8,695,0,0,1,0,0,0,0,1,0,0,0,1
32,1,2,73149,8,3250,13.49,0.04,5,658,1,0,0,1,0,0,0,1,0,0,0,0
28,1,2,73059,9,35000,10.59,0.48,6,659,0,0,0,1,0,0,1,0,0,0,0,0
27,0,0,72839,6,10500,7.49,0.14,7,648,1,0,0,0,1,0,0,1,0,0,0,0
27,0,3,47888,8,8000,11.03,0.17,9,667,0,0,1,0,0,0,1,0,0,0,0,0
27,1,0,73040,1,5075,5.99,0.07,8,534,0,0,0,1,0,0,1,0,0,0,0,0
28,1,3,73201,8,2500,11.01,0.03,7,680,0,0,0,1,0,0,0,1,0,0,0,0
32,1,1,48591,11,8000,9.91,0.16,10,657,1,0,1,0,0,0,0,0,1,0,0,0
33,0,2,72933,10,2000,5.42,0.03,8,646,1,0,0,1,0,0,0,0,0,1,0,0
34,1,2,41680,9,8000,17.49,0.19,9,587,0,0,1,0,0,0,0,0,0,1,0,1
35,0,0,48966,16,8000,5.99,0.16,5,654,1,0,1,0,0,0,1,0,0,0,0,0
29,0,0,65769,6,7500,7.49,0.11,9,665,0,0,0,1,0,1,0,0,0,0,0,1
29,0,2,41540,5,8000,16.77,0.19,10,671,0,0,1,0,0,1,0,0,0,0,0,1
30,1,4,41814,3,8000,7.9,0.19,5,656,0,0,1,0,0,0,0,0,1,0,0,1
31,0,0,48830,5,8000,7.9,0.16,9,644,0,0,1,0,0,1,0,0,0,0,0,0
27,0,4,48905,5,8000,11.99,0.16,7,662,1,0,1,0,0,0,0,0,0,0,1,0
27,1,0,72566,9,5100,11.49,0.07,6,660,1,0,0,1,0,0,0,0,0,0,1,0
32,0,0,48939,7,8000,9.62,0.16,9,636,0,0,1,0,0,1,0,0,0,0,0,0
27,0,1,49398,6,8000,10.25,0.16,10,605,1,0,1,0,0,0,0,0,0,0,1,0
29,1,0,66043,6,20000,18.79,0.3,5,539,0,0,0,0,1,0,0,0,1,0,0,1
28,0,0,65783,3,6000,15.23,0.09,8,534,0,0,0,1,0,0,0,0,1,0,0,1
31,0,0,49417,9,8000,11.89,0.16,7,682,1,0,1,0,0,1,0,0,0,0,0,0
28,0,2,49316,5,8000,10.95,0.16,6,660,1,0,1,0,0,0,0,0,1,0,0,0
34,1,2,73231,11,10175,11.01,0.14,5,683,1,0,0,1,0,0,1,0,0,0,0,0
28,0,3,73263,5,3000,17.49,0.04,8,650,1,0,0,1,0,0,0,1,0,0,0,0
29,1,1,50477,7,8000,11.99,0.16,7,638,1,0,1,0,0,0,1,0,0,0,0,0
28,0,0,72616,6,5000,11.01,0.07,8,663,1,0,0,1,0,0,0,0,1,0,0,0
30,1,0,43541,10,8000,14.59,0.18,9,644,0,0,1,0,0,0,1,0,0,0,0,1
31,1,3,51472,6,8000,12.42,0.16,7,677,1,0,1,0,0,0,0,0,0,0,1,0
33,1,2,51310,12,8000,5.99,0.16,7,714,1,0,1,0,0,0,0,0,1,0,0,0
30,0,2,43951,5,8000,15.99,0.18,6,673,0,0,1,0,0,1,0,0,0,0,0,1
29,1,2,73338,7,8000,5.99,0.11,9,683,0,0,0,1,0,0,0,0,1,0,0,0
30,1,0,51444,7,8000,10,0.16,5,663,1,0,1,0,0,0,0,0,1,0,0,0
31,0,1,72644,8,5000,16.49,0.07,9,608,1,0,0,0,1,1,0,0,0,0,0,0
30,0,2,72696,6,4000,6.99,0.06,7,643,1,0,0,1,0,0,0,0,0,0,1,0
27,0,2,73094,4,3400,11.01,0.05,7,698,0,0,0,1,0,0,0,0,1,0,0,0
27,1,2,51544,6,8000,7.29,0.16,6,674,0,0,1,0,0,0,0,0,0,1,0,0
32,0,2,73058,8,7125,9.99,0.1,7,653,1,0,0,1,0,0,0,0,0,0,1,0
27,0,3,44457,5,8000,13.85,0.18,6,598,0,0,1,0,0,1,0,0,0,0,0,1
27,1,0,44924,4,8000,7.9,0.18,9,505,0,0,1,0,0,0,0,0,0,1,0,1
28,0,1,52521,7,8000,6.03,0.15,9,650,1,0,1,0,0,0,0,0,0,1,0,0
28,1,1,73140,6,6000,5.99,0.08,8,591,1,0,0,1,0,0,1,0,0,0,0,0
30,0,2,52601,10,8000,16.49,0.15,5,676,0,0,1,0,0,0,0,0,0,0,1,0
33,0,2,72896,12,5000,5.42,0.07,7,686,0,0,0,1,0,1,0,0,0,0,0,0
28,0,1,73246,6,15000,11.99,0.2,6,559,1,0,0,1,0,1,0,0,0,0,0,0
27,1,2,52568,0,8000,12.68,0.15,6,651,1,0,1,0,0,0,0,0,1,0,0,0
33,0,1,52888,12,8000,10,0.15,8,674,1,0,1,0,0,0,1,0,0,0,0,0
27,1,1,72853,1,10000,7.49,0.14,7,533,1,0,0,1,0,0,0,0,0,1,0,0
